iter	RMSE
802	0.000956333024
803	0.0009562501771
804	0.0009561469612
805	0.0009560643805
806	0.0009560449281
807	0.0009559836524
808	0.0009559462189
809	0.000955936189
810	0.0009558968764
811	0.0009558064106
812	0.0009554029545
813	0.0009553146481
814	0.0009552304983
815	0.0009551359644
816	0.0009550787914
817	0.0009549238835
818	0.0009548428888
819	0.0009547551813
820	0.0009547283465
821	0.0009546334467
822	0.0009545903628
823	0.0009545392435
824	0.0009544502943
825	0.0009543583895
826	0.0009542639816
827	0.0009542236406
828	0.0009541093338
829	0.0009539847681
830	0.0009538538296
831	0.0009538106305
832	0.0009536357459
833	0.0009535085509
834	0.0009534358415
835	0.0009533864522
836	0.0009533301859
837	0.0009533054776
838	0.000953290872
839	0.0009532010849
840	0.0009530974711
841	0.0009530361612
842	0.0009529959614
843	0.000952926622
844	0.000952889349
845	0.0009528158
846	0.0009527709516
847	0.0009527528062
848	0.0009526414025
849	0.0009524740137
850	0.00095245279
851	0.0009523810714
852	0.0009523274214
853	0.0009522704609
854	0.0009522323158
855	0.0009521444925
856	0.0009520680256
857	0.0009519741376
858	0.0009518664493
859	0.00095176387
860	0.0009517120076
861	0.000951606406
862	0.0009515363046
863	0.0009515231086
864	0.0009514659289
865	0.0009513125311
866	0.0009512286677
867	0.0009512043105
868	0.0009511331108
869	0.0009510392957
870	0.0009509793959
871	0.0009509412115
872	0.0009507674002
873	0.0009507349209
874	0.0009506961465
875	0.0009506699949
876	0.0009504173168
877	0.0009502819649
878	0.0009501676905
879	0.0009501426774
880	0.0009501145562
881	0.0009500686988
882	0.0009499178654
883	0.0009498311993
884	0.0009497831488
885	0.0009496367842
886	0.0009496117177
887	0.0009495551578
888	0.0009494631842
889	0.0009493721749
890	0.0009492085938
891	0.0009491447235
892	0.0009490907357
893	0.0009490126249
894	0.0009488766183
895	0.0009488443981
896	0.0009487666639
897	0.0009486785474
898	0.0009486616444
899	0.000948492938
900	0.0009483735075
901	0.0009483299022
902	0.0009480966551
903	0.0009480269554
904	0.0009479491831
905	0.0009478784284
906	0.0009478611748
907	0.0009478056202
908	0.0009477604938
909	0.0009477247471
910	0.0009476693826
911	0.0009475867169
912	0.0009474962424
913	0.0009474783932
914	0.0009473831011
915	0.0009472722571
916	0.0009471638562
917	0.0009471251551
918	0.0009470906064
919	0.0009469814632
920	0.0009468757968
921	0.0009467964442
922	0.0009467033159
923	0.0009466415489
924	0.0009465715603
925	0.0009465005622
926	0.0009463955736
927	0.0009463720965
928	0.00094626635
929	0.0009461965873
930	0.0009461469376
931	0.0009460633458
932	0.0009460444927
933	0.0009460351927
934	0.0009459134741
935	0.0009458782989
936	0.0009456868752
937	0.0009456268176
938	0.0009455746319
939	0.0009455163123
940	0.0009455007183
941	0.000945424794
942	0.0009453401756
943	0.0009452851101
944	0.0009452300875
945	0.0009451922252
946	0.0009450711473
947	0.0009450203164
948	0.0009449716622
949	0.0009449480733
950	0.0009448961522
951	0.0009447833032
952	0.0009447565251
953	0.0009446680322
954	0.0009446133727
955	0.0009443999923
956	0.0009442945323
957	0.0009442314765
958	0.000944197517
959	0.0009441212486
960	0.0009440969543
961	0.0009439734517
962	0.0009439499459
963	0.0009439002737
964	0.0009437470348
965	0.0009436814446
966	0.0009436452797
967	0.0009435865772
968	0.0009435087108
969	0.0009434287358
970	0.0009434157076
971	0.0009433068701
972	0.0009432451054
973	0.0009431789031
974	0.000943118641
975	0.0009430462991
976	0.0009429361133
977	0.0009428707674
978	0.000942801417
979	0.0009427494867
980	0.0009427041064
981	0.0009426692877
982	0.0009425658918
983	0.0009425086265
984	0.0009424882943
985	0.0009423970746
986	0.000942386408
987	0.0009423551247
988	0.000942277736
989	0.0009422512984
990	0.0009421784281
991	0.0009421498549
992	0.0009420401879
993	0.0009419818915
994	0.0009419625203
995	0.0009416281968
996	0.0009415289421
997	0.0009414679664
998	0.0009414297021
999	0.0009414160786
